"transect_id","survey_date","Transect_site","site_lat","site_lon","site_habitat","specific_site","length_m","length_validty","visibility_m","visibility_confidence","turn","temp_deg_c","track_name","obs_num","sp_visual_identification","sex","disk_width_cm","width_validity","activity","obs_lat","obs_lon","depth_m","depth_accuracy","water_temp_c","obs_habitat","photo_name","Observation_time","concurring_observation","dive_type","Observation_in_transect"
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",345,"Dasiyatis pastinaca","F",30,3,"hidden in sand",NA,NA,NA,NA,NA,"","GOPR9002/ GOPR9005","",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",346,"Dasiyatis pastinaca","M",25,3,"hidden in sand",NA,NA,NA,NA,NA,"","GOPR9002/ GOPR9005","",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",347,"Dasiyatis pastinaca","F",25,3,"hidden in sand",NA,NA,NA,NA,NA,"","GOPR9002/ GOPR9005","",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",348,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",NA,NA,NA,NA,NA,"","","",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",349,"Dasiyatis pastinaca","M",NA,NA,"social interaction",NA,NA,NA,NA,NA,"","GOPR9001","",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",350,"Dasiyatis pastinaca","F",NA,NA,"swimming",NA,NA,NA,NA,NA,"","GOPR9006","",NA,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",351,"Dasiyatis pastinaca","F",30,3,"hidden in sand",NA,NA,NA,NA,NA,"","GOPR9007","",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",352,"Dasiyatis pastinaca","M",25,3,"hidden in sand",NA,NA,NA,NA,NA,"","GOPR9007","",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",353,"Dasiyatis pastinaca","",NA,NA,"social interaction",NA,NA,NA,NA,NA,"","","",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",354,"Dasiyatis pastinaca","M",NA,NA,"social interaction",NA,NA,NA,NA,NA,"rock","GOPR9012","",1,"Snorkling+freedives",28
"44145Gador DeepNo1.1121m",2020-11-10,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",1121,1,15,1,"",NA,"201110-0740",355,"Dasiyatis pastinaca","",NA,NA,"social interaction",NA,NA,NA,NA,NA,"","","",1,"Snorkling+freedives",28
"44145Gador ShallowNo2.900m",2020-11-10,"Gador Reserve",32.41921,34.87021,"S-R","Kushi Shallow",900,1,15,1,"",NA,"201110-0935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44154Gador DeepNo1.566m",2020-11-19,"Gador Deep",32.42213,34.8656,"S-R","50 deep",566,1,7,1,"",25,"201119 1400",356,"Aetomylaeus bovinus","",100,3,"resting",NA,NA,8,1,25,"sand next to rock rim","IMG_0130","16:11",NA,"Snorkling+freedives",4
"44154Gador DeepNo1.566m",2020-11-19,"Gador Deep",32.42213,34.8656,"S-R","50 deep",566,1,7,1,"",25,"201119 1400",357,"Himantura uarnak","F",93,1,"hidden in sand",NA,NA,8,1,25,"","IMG_0133","16:14",NA,"Snorkling+freedives",4
"44154Gador DeepNo1.566m",2020-11-19,"Gador Deep",32.42213,34.8656,"S-R","50 deep",566,1,7,1,"",25,"201119 1400",358,"Dasiyatis pastinaca","F",30,1,"hidden in sand",NA,NA,8,1,25,"","IMG_0135","16:19",NA,"Snorkling+freedives",4
"44154Gador DeepNo1.566m",2020-11-19,"Gador Deep",32.42213,34.8656,"S-R","50 deep",566,1,7,1,"",25,"201119 1400",359,"Dasiyatis pastinaca","",NA,NA,"",NA,NA,8,1,25,"","","",NA,"Snorkling+freedives",4
"44154Gador ShallowNo2.560m",2020-11-19,"Gador Reserve",32.41921,34.87021,"S-R","50 shallow",560,1,7,1,"",25,"201119 1500",360,"Dasiyatis pastinaca","M",20,1,"hidden in sand",NA,NA,6,1,NA,"","IMG_0140/ 141","17:07",NA,"Snorkling+freedives",7
"44154Gador ShallowNo2.560m",2020-11-19,"Gador Reserve",32.41921,34.87021,"S-R","50 shallow",560,1,7,1,"",25,"201119 1500",361,"Dasiyatis pastinaca","M",NA,NA,"swimming",NA,NA,6,1,NA,"","","",1,"Snorkling+freedives",7
"44154Gador ShallowNo2.560m",2020-11-19,"Gador Reserve",32.41921,34.87021,"S-R","50 shallow",560,1,7,1,"",25,"201119 1500",362,"Dasiyatis pastinaca","M",NA,NA,"hidden in sand",NA,NA,6,1,NA,"","IMG_0143","17:16",1,"Snorkling+freedives",7
"44154Gador ShallowNo2.560m",2020-11-19,"Gador Reserve",32.41921,34.87021,"S-R","50 shallow",560,1,7,1,"",25,"201119 1500",363,"Dasiyatis pastinaca","F",29,1,"swimming",NA,NA,6,1,NA,"","IMG_0145","17:17",1,"Snorkling+freedives",7
"44154Gador ShallowNo2.560m",2020-11-19,"Gador Reserve",32.41921,34.87021,"S-R","50 shallow",560,1,7,1,"",25,"201119 1500",364,"Dasiyatis pastinaca","F",33,1,"hidden in sand",NA,NA,6,1,NA,"","IMG_0146","17:21",NA,"Snorkling+freedives",7
"44154Gador ShallowNo2.560m",2020-11-19,"Gador Reserve",32.41921,34.87021,"S-R","50 shallow",560,1,7,1,"",25,"201119 1500",365,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",NA,NA,6,1,NA,"","IMG_0148","17:28",NA,"Snorkling+freedives",7
"44154Gador ShallowNo2.560m",2020-11-19,"Gador Reserve",32.41921,34.87021,"S-R","50 shallow",560,1,7,1,"",25,"201119 1500",366,"Dasiyatis pastinaca","M",NA,NA,"hidden in sand",NA,NA,6,1,NA,"","IMG_0150","17:29",NA,"Snorkling+freedives",7
"44196Gador ShallowNo1.1100m",2020-12-31,"Gador Reserve",32.41921,34.87021,"S-R","50 shallow",1100,1,3,2,"W",NA,"201231-Gd_shall (not frag)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44203Gador DeepNo1.981m",2021-01-07,"Gador Deep",32.42213,34.8656,"S-R-S","Secret deep entry",981,1,8,2,"",NA,"210107_0810",367,"Dasiyatis pastinaca","",NA,NA,"",NA,NA,NA,NA,NA,"","","8:15",NA,"Snorkling+freedives",2
"44203Gador DeepNo1.981m",2021-01-07,"Gador Deep",32.42213,34.8656,"S-R-S","Secret deep entry",981,1,8,2,"",NA,"210107_0810",368,"Dasiyatis pastinaca","",NA,NA,"",NA,NA,NA,NA,NA,"","","8:15",NA,"Snorkling+freedives",2
"44203Gador DeepNo2.1020m",2021-01-07,"Gador Deep",32.42213,34.8656,"S-R","Secret deep",1020,1,8,2,"E",NA,"210107 0836",369,"Dasiyatis pastinaca","",46.5,1,"hidden in sand",NA,NA,NA,NA,NA,"","IMG_0180/ 182","10:32",NA,"Snorkling+freedives",2
"44203Gador DeepNo2.1020m",2021-01-07,"Gador Deep",32.42213,34.8656,"S-R","Secret deep",1020,1,8,2,"E",NA,"210107 0836",370,"Aetomylaeus bovinus","F",77.5,1,"swimming",NA,NA,NA,NA,NA,"sand next to rock rim","IMG_0196","11:04",NA,"Snorkling+freedives",2
"44203Gador DeepNo3.812m",2021-01-07,"Gador Deep",32.42213,34.8656,"R","Secret deep",812,1,8,2,"",NA,"210107 0904",371,"Dasiyatis pastinaca","F",38.75,1,"hidden in sand",NA,NA,NA,NA,NA,"sand next to rock rim","IMG_0209","11:13",NA,"Snorkling+freedives",3
"44203Gador DeepNo3.812m",2021-01-07,"Gador Deep",32.42213,34.8656,"R","Secret deep",812,1,8,2,"",NA,"210107 0904",372,"Dasiyatis pastinaca","M",34.1,1,"swimming",NA,NA,NA,NA,NA,"sand pool","IMG_215","11:15",NA,"Snorkling+freedives",3
"44203Gador DeepNo3.812m",2021-01-07,"Gador Deep",32.42213,34.8656,"R","Secret deep",812,1,8,2,"",NA,"210107 0904",373,"Aetomylaeus bovinus","F",93,1,"swimming",NA,NA,NA,NA,NA,"rock","IMG_232","11:25",NA,"Snorkling+freedives",3
"44203Gador ShallowNo4.400m",2021-01-07,"Gador Reserve",32.41921,34.87021,"","Shahar Transect",400,1,8,2,"",NA,"210107 0943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44238Gador ShallowNo1.1320m",2021-02-11,"Gador Reserve",32.41921,34.87021,"S-R-R","Secret shallow",1320,1,2.5,2,"E",NA,"210211_Gd_S",378,"Dasiyatis pastinaca","F-vis preg.",NA,NA,"resting",NA,NA,2.5,1,NA,"sand","IMG_0271","",NA,"Snorkling+freedives",1
"44242Gador DeepNo1.509m",2021-02-15,"Gador Deep",32.42213,34.8656,"S-R","Secret deep entry",509,1,5,2,"W",NA,"Track 20210215-075746",379,"Aetomylaeus bovinus","F",90,2,"parasite removal",32.42824,34.86676,4,1,NA,"rock","X","0:00",NA,"Snorkling+freedives",5
"44242Gador DeepNo1.509m",2021-02-15,"Gador Deep",32.42213,34.8656,"S-R","Secret deep entry",509,1,5,2,"W",NA,"Track 20210215-075746",380,"Guitarfish","F",30,2,"",32.42865,34.86582,4,1,NA,"","","0:00",NA,"Snorkling+freedives",5
"44242Gador DeepNo1.509m",2021-02-15,"Gador Deep",32.42213,34.8656,"S-R","Secret deep entry",509,1,5,2,"W",NA,"Track 20210215-075746",381,"Dasiyatis pastinaca","F",120,2,"resting",32.42898,34.86583,8,1,NA,"sand next to rock rim","X","0:00",NA,"Snorkling+freedives",5
"44242Gador DeepNo1.509m",2021-02-15,"Gador Deep",32.42213,34.8656,"S-R","Secret deep entry",509,1,5,2,"W",NA,"Track 20210215-075746",382,"Dasiyatis pastinaca","F",30,2,"hidden in sand",32.42898,34.86583,8,1,NA,"sand next to rock rim","X","",NA,"Snorkling+freedives",5
"44242Gador DeepNo1.509m",2021-02-15,"Gador Deep",32.42213,34.8656,"S-R","Secret deep entry",509,1,5,2,"W",NA,"Track 20210215-075746",383,"Dasiyatis pastinaca","F",30,2,"hidden in sand",32.42859,34.86606,8,1,NA,"sand next to rock rim","X","",NA,"Snorkling+freedives",5
"44242Gador DeepNo2.523m",2021-02-15,"Gador Deep",32.42213,34.8656,"S","Secret deep",523,1,6,2,"",NA,"Track 20210215-082011",384,"Dasiyatis pastinaca","F",30,2,"swimming",32.43059,34.8665,4,1,NA,"rock","","0:00",NA,"Snorkling+freedives",6
"44242Gador DeepNo2.523m",2021-02-15,"Gador Deep",32.42213,34.8656,"S","Secret deep",523,1,6,2,"",NA,"Track 20210215-082011",385,"Dasiyatis pastinaca","F",30,2,"hidden in sand",32.43051,34.86684,8,1,NA,"sand next to rock rim","","0:00",NA,"Snorkling+freedives",6
"44242Gador DeepNo2.523m",2021-02-15,"Gador Deep",32.42213,34.8656,"S","Secret deep",523,1,6,2,"",NA,"Track 20210215-082011",386,"Dasiyatis pastinaca","F",30,2,"hidden in sand",32.42935,34.86708,8,1,NA,"sand pool","","0:00",NA,"Snorkling+freedives",6
"44242Gador DeepNo2.523m",2021-02-15,"Gador Deep",32.42213,34.8656,"S","Secret deep",523,1,6,2,"",NA,"Track 20210215-082011",387,"Dasiyatis pastinaca","F",50,2,"hidden in sand",32.42924,34.86763,8,1,NA,"sand next to rock rim","","0:00",NA,"Snorkling+freedives",6
"44242Gador DeepNo2.523m",2021-02-15,"Gador Deep",32.42213,34.8656,"S","Secret deep",523,1,6,2,"",NA,"Track 20210215-082011",388,"Himantura uarnak","F",80,2,"resting",32.42799,34.86678,8,1,NA,"sand next to rock rim","","0:00",NA,"Snorkling+freedives",6
"44242Gador DeepNo2.523m",2021-02-15,"Gador Deep",32.42213,34.8656,"S","Secret deep",523,1,6,2,"",NA,"Track 20210215-082011",389,"Dasiyatis pastinaca","F",30,2,"resting",32.42823,34.86639,8,1,NA,"sand next to rock rim","","0:00",NA,"Snorkling+freedives",6
"44242Gador ShallowNo3.800m",2021-02-15,"Gador Reserve",32.41921,34.87021,"S-R","Secret shallow",800,2,7,1,"E",NA,"Track 20210215-085233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44263Gador ShallowNo0.273m",2021-03-08,"Gador Reserve",32.41921,34.87021,"S","Kushi Shallow entry",273,1,5,2,"",NA,"2021-03-08T08-45-25Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44263Gador ShallowNo1.1590m",2021-03-08,"Gador Reserve",32.41921,34.87021,"R","Kushi Shallow",1590,1,5,2,"",NA,"2021-03-08T10-26-21Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44263Gador ShallowNo2.908m",2021-03-08,"Gador Reserve",32.41921,34.87021,"S-R","Kushi Shallow+entry",908,1,5,2,"E",NA,"2021-03-08T10-07-30Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44293Gador DeepNo1.1800m",2021-04-07,"Gador Deep",32.42213,34.8656,"S-R-S","Kushi seep entry +deep",1800,1,10,1,"",NA,"2021-04-07T05-26-16Z-route/ 20210407_Gador_ShadmonMaybe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44293Gador DeepNo2.399m",2021-04-07,"Gador Deep",32.42213,34.8656,"","Kushi deep",399,1,10,2,"",NA,"2021-04-07T06-01-15Z-route",390,"Dasiyatis pastinaca","F-vis preg.",NA,NA,"hidden in sand",32.41782,34.86398,8,1,NA,"sand next to rock rim","273","9:11",NA,"Snorkling+freedives",6
"44293Gador DeepNo2.399m",2021-04-07,"Gador Deep",32.42213,34.8656,"","Kushi deep",399,1,10,2,"",NA,"2021-04-07T06-01-15Z-route",391,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",32.41782,34.86398,8,1,NA,"sand next to rock rim","","",NA,"Snorkling+freedives",6
"44293Gador DeepNo2.399m",2021-04-07,"Gador Deep",32.42213,34.8656,"","Kushi deep",399,1,10,2,"",NA,"2021-04-07T06-01-15Z-route",392,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",32.41814,34.86425,8,1,NA,"sand next to rock rim","","",NA,"Snorkling+freedives",6
"44293Gador DeepNo2.399m",2021-04-07,"Gador Deep",32.42213,34.8656,"","Kushi deep",399,1,10,2,"",NA,"2021-04-07T06-01-15Z-route",393,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",32.41814,34.86425,8,1,NA,"sand next to rock rim","","",NA,"Snorkling+freedives",6
"44293Gador DeepNo2.399m",2021-04-07,"Gador Deep",32.42213,34.8656,"","Kushi deep",399,1,10,2,"",NA,"2021-04-07T06-01-15Z-route",394,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",32.41814,34.86425,8,1,NA,"sand next to rock rim","","9:14",NA,"Snorkling+freedives",6
"44293Gador DeepNo2.399m",2021-04-07,"Gador Deep",32.42213,34.8656,"","Kushi deep",399,1,10,2,"",NA,"2021-04-07T06-01-15Z-route",395,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",32.41952,34.86432,8,1,NA,"sand next to rock rim","","9:29",NA,"Snorkling+freedives",6
"44293Gador DeepNo3.283m",2021-04-07,"Gador Deep",32.42213,34.8656,"","Kushi deep",283,1,10,2,"",NA,"2021-04-07T06-32-02Z-route",396,"Dasiyatis pastinaca","",NA,NA,"swimming",32.42026,34.86523,8,1,NA,"sand next to rock rim","","9:35",NA,"Snorkling+freedives",2
"44293Gador DeepNo3.283m",2021-04-07,"Gador Deep",32.42213,34.8656,"","Kushi deep",283,1,10,2,"",NA,"2021-04-07T06-32-02Z-route",397,"Dasiyatis pastinaca","",NA,NA,"resting",32.42087,34.86596,6.5,1,NA,"rock","284","9:47",NA,"Snorkling+freedives",2
"44293Gador DeepNo4.417m",2021-04-07,"Gador Deep",32.42213,34.8656,"","Kushi deep",417,1,10,2,"",NA,"2021-04-07T06-54-56Z-route",398,"Dasiyatis pastinaca","M",NA,NA,"",32.41943,34.86968,7.7,1,NA,"sand next to rock rim","","10:21",NA,"Snorkling+freedives",1
"44293Gador ShallowNo5.298m",2021-04-07,"Gador Reserve",32.41921,34.87021,"","Kushi deep entry",298,1,10,1,"",NA,"2021-04-07T07-20-36Z-route",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44293Gador ShallowNo6.267m",2021-04-07,"Gador Reserve",32.41921,34.87021,"","Secret shallow",267,1,8.5,1,"",NA,"2021-04-07T07-32-38Z-route",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44293Gador ShallowNo7.307m",2021-04-07,"Gador Reserve",32.41921,34.87021,"","Secret shallow",307,1,8.5,1,"",NA,"2021-04-07T07-46-01Z-route",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44293Gador ShallowNo8.258m",2021-04-07,"Gador Reserve",32.41921,34.87021,"","Secret shallow",258,1,8.5,1,"",NA,"2021-04-07T07-50-36Z-route",399,"Himantura uarnak","F",NA,NA,"",32.4172,34.86944,4,1,NA,"sand pool","0288-289","10:41",NA,"Snorkling+freedives",1
"44294Gador ShallowNo1.147m",2021-04-08,"Gador Reserve",32.41921,34.87021,"S-R","Shahar Transect",147,1,5,1,"W",NA,"2021-08-04T06-09-25Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44294Gador ShallowNo2.101m",2021-04-08,"Gador Reserve",32.41921,34.87021,"S-R","Shahar Transect",101,1,5,1,"W",NA,"2021-08-04T06-30-12Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44294Gador ShallowNo3.242m",2021-04-08,"Gador Reserve",32.41921,34.87021,"R","Shahar Transect",242,1,5,1,"",NA,"2021-08-04T06-41-15Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44294Gador ShallowNo4.101m",2021-04-08,"Gador Reserve",32.41921,34.87021,"S-R-R","Shahar Transect",101,1,5,1,"",NA,"2021-08-04T06-57-40Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44294Gador ShallowNo5.186m",2021-04-08,"Gador Reserve",32.41921,34.87021,"S","Shahar Transect",186,1,5,1,"",NA,"2021-08-04T07-07-01Z-route",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44304Gador DeepNo1.637m",2021-04-18,"Gador Deep",32.42213,34.8656,"S-R-S","50 deep entry",637,1,5.4,1,"",NA,"20210418_1_GadorYS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44304Gador DeepNo2.250m",2021-04-18,"Gador Deep",32.42213,34.8656,"S-R","50 deep",250,1,5.4,1,"E",NA,"20210418_2_GadorYS",400,"Dasiyatis pastinaca","",NA,NA,"resting",32.42919,34.86711,7,2,NA,"sand next to rock rim","-","8:13",NA,"Snorkling+freedives",1
"44304Gador DeepNo3.220m",2021-04-18,"Gador Deep",32.42213,34.8656,"R","50 deep",220,1,5.4,1,"",NA,"20210418_3_GadorYS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44304Gador DeepNo4.270m",2021-04-18,"Gador Deep",32.42213,34.8656,"S-R","50 deep",270,1,5.4,1,"W",NA,"20210418_4_GadorYS",401,"Dasiyatis pastinaca","",45,1,"resting",32.42899,34.86608,6,1,NA,"sand next to rock rim","301","8:18",NA,"Snorkling+freedives",1
"44304Gador DeepNo5.715m",2021-04-18,"Gador Deep",32.42213,34.8656,"S-R-S","50 deep entry",715,1,5.4,1,"",NA,"20210418_5_GadorYS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44311Gador ShallowNo1.254m",2021-04-25,"Gador Reserve",32.41921,34.87021,"S-R","Kushi Shallow",254,1,5.4,1,"W",NA,"210425_1002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44311Gador ShallowNo2.291m",2021-04-25,"Gador Reserve",32.41921,34.87021,"R","Kushi Shallow",291,1,5.4,1,"",NA,"210425_1010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44311Gador ShallowNo3.220m",2021-04-25,"Gador Reserve",32.41921,34.87021,"S-R","Kushi Shallow",220,1,5.4,1,"W",NA,"210425_1030",402,"Dasiyatis pastinaca","",36,1,"hidden in sand",32.41768,34.86935,NA,NA,NA,"sand next to rock rim","para0042 00:26","",NA,"Snorkling+freedives",5
"44311Gador ShallowNo3.220m",2021-04-25,"Gador Reserve",32.41921,34.87021,"S-R","Kushi Shallow",220,1,5.4,1,"W",NA,"210425_1030",403,"Dasiyatis pastinaca","F-vis preg.",38,1,"hidden in sand",32.41768,34.86935,NA,NA,NA,"sand next to rock rim","para0044 00:17","",NA,"Snorkling+freedives",5
"44311Gador ShallowNo3.220m",2021-04-25,"Gador Reserve",32.41921,34.87021,"S-R","Kushi Shallow",220,1,5.4,1,"W",NA,"210425_1030",404,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",32.41878,34.86928,NA,NA,NA,"sand next to rock rim","","",NA,"Snorkling+freedives",5
"44311Gador ShallowNo3.220m",2021-04-25,"Gador Reserve",32.41921,34.87021,"S-R","Kushi Shallow",220,1,5.4,1,"W",NA,"210425_1030",405,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",32.41878,34.86928,NA,NA,NA,"sand next to rock rim","","",NA,"Snorkling+freedives",5
"44311Gador ShallowNo3.220m",2021-04-25,"Gador Reserve",32.41921,34.87021,"S-R","Kushi Shallow",220,1,5.4,1,"W",NA,"210425_1030",406,"Dasiyatis pastinaca","",NA,NA,"hidden in sand",32.41878,34.86928,NA,NA,NA,"sand next to rock rim","","",NA,"Snorkling+freedives",5
"44311Gador ShallowNo4.250m",2021-04-25,"Gador Reserve",32.41921,34.87021,"R","Kushi Shallow",250,1,5.4,1,"",NA,"210425_1044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44311Gador ShallowNo5.261m",2021-04-25,"Gador Reserve",32.41921,34.87021,"S-R","Kushi Shallow",261,1,5.4,1,"E",NA,"210425_1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44311Gador ShallowNo6.339m",2021-04-25,"Gador Reserve",32.41921,34.87021,"S-R","Kushi Shallow",339,1,5.4,1,"E",NA,"210425_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44318Gador DeepNo1.637m",2021-05-02,"Gador Deep",32.42213,34.8656,"S-R-S","Secret deep entry",637,1,4.3,1,"",20.4,"20210502_1_GadorYS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44318Gador DeepNo2.169m",2021-05-02,"Gador Deep",32.42213,34.8656,"R","Secret deep",169,1,4.3,1,"E",20.4,"20210502_2_GadorYS",407,"Dasiyatis pastinaca","F",NA,NA,"swimming",32.4182,34.86436,4,1,20.4,"rock","X","",NA,"Snorkling+freedives",1
"44318Gador DeepNo3.324m",2021-05-02,"Gador Deep",32.42213,34.8656,"S-R","Secret deep",324,1,4.3,1,"",20.4,"20210502_3_GadorYS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44318Gador ShallowNo4.333m",2021-05-02,"Gador Reserve",32.41921,34.87021,"","Secret shallow",333,1,4.3,1,"",20.4,"20210502_4_GadorYS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44325Gador ShallowNo1.265m",2021-05-09,"Gador Reserve",32.41921,34.87021,"S-R","50 shallow",265,1,8.6,1,"W",21.3,"210509_Gdor_0835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44325Gador ShallowNo2.282m",2021-05-09,"Gador Reserve",32.41921,34.87021,"S-R","50 shallow",282,1,8.6,1,"E",21.4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44325Gador ShallowNo3.263m",2021-05-09,"Gador Reserve",32.41921,34.87021,"S-R","50 shallow",263,1,8.6,1,"W",21.4,"210509_Gdor_0845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44325Gador ShallowNo4.283m",2021-05-09,"Gador Reserve",32.41921,34.87021,"S-R","50 shallow",283,1,8.6,1,"W",21.4,"210509_Gdor_0915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44325Gador ShallowNo5.330m",2021-05-09,"Gador Reserve",32.41921,34.87021,"S-R-R","50 shallow",330,1,8.6,1,"E",21.4,"210509_Gdor_0927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44337Gador DeepNo1.944m",2021-05-21,"Gador Deep",32.42213,34.8656,"S-R-S","Kushi deep entry",944,1,7.3,1,"",23,"2021-05-21T08-14-25Z-route.gpx",421,"Dasiyatis pastinaca","",NA,NA,"swimming",32.41325,34.86628,5.65,1,23,"sand","PARA0013","",NA,"Snorkling+freedives",1
"44337Gador DeepNo2.319m",2021-05-21,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",319,1,7.3,1,"E",22,"2021-05-21T08-42-49Z-route.gpx",419,"Dasiyatis pastinaca","F-vis preg.",55,1,"hidden in sand",32.41792,34.86447,9.15,1,22,"sand","PARA0021","8:58",NA,"Snorkling+freedives",2
"44337Gador DeepNo2.319m",2021-05-21,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",319,1,7.3,1,"E",22,"2021-05-21T08-42-49Z-route.gpx",420,"Dasiyatis pastinaca","M",NA,NA,"hidden in sand",32.41659,34.86495,NA,NA,NA,"sand","","8:30",NA,"Snorkling+freedives",2
